Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 45.0 mm, 20.0 mm, 0.310404948024652, 0.389268290895933, 17.495480462235005, 21.940487164516888, 9535.78125, 15.73582586458333, 0.5744666666666667, 1205919, 3588756, 1295794, 1000, 1.5762163659835274E-4, 4.896377946169322E-5, 1.0288144060155518E-4, 1.1062058172566618E-4, 0.00278841012311301, 9.249985605574906E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 50.0 mm, 20.0 mm, 0.30852729134296514, 0.4023810198531449, 17.389649334225318, 22.67956524538325, 9535.78125, 14.352478476749999, 0.5271666666666667, 1107606, 3289557, 1179894, 1000, 0.002076586244017972, 4.808373364521742E-4, 0.001078817407869496, 0.001305084178888541, 0.009695861356736486, 0.008191947024684981, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 55.0 mm, 20.0 mm, 0.3067691511522132, 0.40932727249135814, 17.29055456285354, 23.071079710893503, 9535.78125, 14.433557838083365, 0.49803333333333333, 1111876, 3305655, 1184885, 1000, 8.483150882615613E-4, 1.9184289802538304E-4, 4.831713564744049E-4, 5.477412541370873E-4, 0.02295916262641023, 0.004827707408201414, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 60.0 mm, 20.0 mm, 0.30317324125405914, 0.3877737529108187, 17.087876829243072, 21.856249911583152, 9335.9140625, 15.133831176983316, 0.4834833333333333, 1157297, 3442013, 1233164, 1000, 3.4811932109880345E-5, 1.868098772862318E-5, 3.603131954048441E-5, 2.952305160146992E-5, 0.0028505474700923398, 2.5609416991508423E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 65.0 mm, 20.0 mm, 0.3024641244137636, 0.3636228403634568, 17.0479085880672, 20.495022194994178, 9335.9140625, 13.054625540416644, 0.4409666666666667, 989038, 2942309, 1056468, 1000, 3.186145933526027E-4, 7.845393452610569E-5, 2.085806552964092E-4, 2.1991343402963156E-4, 0.003794563248676714, 9.534289263085509E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 70.0 mm, 20.0 mm, 0.30614039595629294, 0.395920424798325, 17.255115777757634, 22.31542409597401, 9335.9140625, 11.657157722283328, 0.43061666666666665, 905788, 2692959, 965435, 1000, 9.120540546037212E-6, 2.2516273167355212E-6, 5.80207776585172E-6, 3.682626538701401E-6, 3.674471666604148E-4, 2.7002797239205872E-5, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 75.0 mm, 20.0 mm, 0.3060624375681111, 0.37591282767397566, 17.25072177738495, 21.187727753461054, 9335.9140625, 10.339557258049975, 0.39015, 796395, 2369337, 852723, 1000, 1.7129452130311893E-5, 6.273212062721267E-6, 1.425252707000839E-5, 8.415060472088191E-6, 0.004184817225966681, 1.8185825537933613E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 80.0 mm, 20.0 mm, 0.3095143763647013, 0.408332954436074, 17.445284809182304, 23.015036557521828, 9335.9140625, 9.567549458550001, 0.3737666666666667, 746084, 2220454, 798816, 1000, 3.401341478104371E-5, 9.36798125309815E-6, 3.008772341862355E-5, 1.815559510155337E-5, 0.0032084895579707075, 2.9711772700334387E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 85.0 mm, 20.0 mm, 0.30732789949413525, 0.38932321731910785, 17.322047523135303, 21.943583004868756, 9335.9140625, 8.931612018833329, 0.36255, 693169, 2063860, 743334, 1000, 1.7916547344495285E-5, 4.1443268575976755E-6, 1.417124495731852E-5, 7.681313208696261E-6, 0.001545370707915298, 2.6758156273174534E-4, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 200.0 mm, 150.0 mm, 3.0 mm, 90.0 mm, 20.0 mm, 0.31069312175896013, 0.39624689352684983, 17.51172291574743, 22.333824985836703, 9335.9140625, 8.287848592116665, 0.3492166666666667, 647183, 1925439, 692447, 1000, 2.3151662971950453E-5, 9.281472615394558E-5, 1.7540725020830547E-4, 9.287152827062008E-5, 6.90422835426437E-4, 2.1110853451794317E-4, N/A , N/A
