Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 50.0 mm, 20.0 mm, 0.3096748772935952, 0.36557845333579103, 17.4543311883831, 20.60524720515236, 9018.18359375, 84.54886430483319, 1.1657166666666667, 5662687, 16945316, 5929817, 1000, 3.3184290367926954E-4, 5.161807416242688E-4, 9.074787923931522E-4, 0.0014144371784550324, 0.004474520882059543, 0.006952549921978946, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 55.0 mm, 20.0 mm, 0.32000965753857286, 0.3484785588005592, 18.03683461498163, 19.641438887497358, 8650.54296875, 65.50217162105001, 1.0298833333333333, 4470295, 13375166, 4698873, 1000, 2.352034842895736E-4, 4.0374325157460834E-4, 7.868992267152487E-4, 0.0013823864899768562, 0.02449397646116091, 0.008995756688773254, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 60.0 mm, 20.0 mm, 0.3124252182111537, 0.3864044519521666, 17.609349773279522, 21.779071444160284, 8668.55859375, 55.20495957235008, 0.9281333333333334, 3813542, 11409091, 4015688, 1000, 2.1349846610950332E-4, 2.2489903519478158E-4, 6.214061678917772E-4, 7.768696967114212E-4, 0.004393827664077592, 0.0024696725229331066, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 65.0 mm, 20.0 mm, 0.3114289252109368, 0.36319805622476037, 17.553195305282536, 20.471079913640335, 8729.98828125, 45.468648465433276, 0.8030166666666667, 3194338, 9557117, 3376653, 1000, 1.8413130855786448E-4, 1.7389809773075935E-4, 5.894855421373807E-4, 7.163492281871363E-4, 0.0052407485220838145, 0.003668883149806753, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 70.0 mm, 20.0 mm, 0.3162197375603471, 0.36840855263286393, 17.823221812239783, 20.764761244065784, 8729.98828125, 40.55483132118342, 0.7679166666666667, 2884949, 8628590, 3050302, 1000, 2.1973082515306438E-4, 1.4811114947019266E-4, 5.774518726196678E-4, 5.478273870456515E-4, 0.010897963276427253, 0.011362924689337724, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 75.0 mm, 20.0 mm, 0.31691820020467093, 0.3432985324105245, 17.862589546630403, 19.349474951105734, 8752.74609375, 34.26610662336659, 0.71015, 2446019, 7315360, 2596290, 1000, 2.3188441380750076E-4, 1.6171034732208794E-4, 5.781055806799355E-4, 6.338598667619293E-4, 0.029931443307605103, 0.008317791306572392, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 80.0 mm, 20.0 mm, 0.3255364752705266, 0.40340121680930413, 18.348344892968726, 22.73706702178115, 8595.23046875, 30.95928860850001, 0.6587333333333333, 2214283, 6622927, 2353008, 1000, 2.5286594519833064E-4, 1.4647111077926544E-4, 6.618383153783605E-4, 6.953598919582806E-4, 0.011793188246519114, 0.004636900710225581, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 85.0 mm, 20.0 mm, 0.314862964256636, 0.4164360324610031, 17.7467494461328, 23.471753643287656, 8595.23046875, 28.489466972750055, 0.6227, 2060857, 6164657, 2190578, 1000, 2.3156200026944732E-4, 1.1652196059738101E-4, 5.686332123514483E-4, 5.443816317992727E-4, 0.009909008372608183, 0.0071903008741878195, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 90.0 mm, 20.0 mm, 0.31879793494861136, 0.42412957624038916, 17.96853780130894, 23.905387983636214, 8595.23046875, 25.754080822633302, 0.6018333333333333, 1865573, 5577849, 1986991, 1000, 2.667460158916358E-4, 0.0017708826105031304, 0.005505012156222209, 0.004049076885424019, 0.0028113439756304198, 0.0038398519337653828, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 95.0 mm, 20.0 mm, 0.31040011952004637, 0.3587514762831841, 17.495208311264065, 20.220455518034903, 9013.6328125, 85.69028894896674, 1.0606833333333334, 5737203, 17181286, 5990644, 1000, 9.82600229378575E-5, 0.0017717233627757352, 0.004652176815310689, 0.0032144912170326873, 0.0019283646197420159, 0.002750447663305774, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 40.0 mm, 150.0 mm, 3.0 mm, 100.0 mm, 20.0 mm, 0.3113058399683697, 0.37784001201734796, 17.546257801643414, 21.296350429230763, 8827.44140625, 78.33089726808325, 1.0171833333333333, 5215693, 15616650, 5450125, 1000, 1.7200996946862803E-4, 6.289410328386784E-4, 0.0056842529720093, 0.005079068914173277, 0.01038618791307863, 0.0014216903098850631, N/A , N/A
