Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
4.0 m, 9.0 m, 2.0 m, 3.0 m, 10.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 100.0 mm, 20.0 mm,0.312056969760767,0.378405279619366,17.5885940359435,21.3282108372236,4923.8671875,11.2414083293167,0.402283333333333,859967,2558632,915578,1000,0.000668858480856934,0.000469956932495479,0.00473570057751346,0.00323967101335057,0.0089704782757664,0.00404344418224102, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 20.0 mm, 20.0 mm,0.308631417803343,0.382135298235352,17.3955182563051,21.5384473950975,9792.7734375,77.5079517693501,1.91368333333333,5382130,16074790,5775246,1000,9.68740374284641E-05,2.27145752392785E-05,3.6193908466272E-05,3.11875926580863E-05,0.0134758846409652,0.00449879432814429, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 25.0 mm, 20.0 mm,0.312642465596003,0.370592594321137,17.6215945760808,20.8878612749417,9818.8828125,49.9056650712,1.36553333333333,3517874,10490545,3764860,1000,0.00257984774841089,0.000267172750956471,0.000630013305844199,0.000714530689619992,0.0196716484221607,0.03396104513005, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 30.0 mm, 20.0 mm,0.323833910835351,0.406817092814269,18.2523825605353,22.9295974317717,9818.8828125,40.5310687147667,1.05163333333333,2786921,8311738,2990692,1000,0.00130420606374095,0.000183692639036006,0.000468703007864509,0.000645620762239381,0.0185970717627393,0.0227613037158206, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 35.0 mm, 20.0 mm,0.32414829713688,0.355303813074599,18.2701024436461,20.026133472945,9818.8828125,30.3005933264333,0.8256,2200922,6559224,2355469,1000,0.00194460027796466,0.000126147997869508,0.000816492181254838,0.000607446687870384,0.0222070723246182,0.0132276384429711, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 40.0 mm, 20.0 mm,0.307613480802617,0.378946755805016,17.3381438586954,21.3587302799292,9818.8828125,24.44526462215,0.662966666666667,1797350,5355498,1924995,1000,6.21693771143554E-05,3.58436412221911E-05,6.43890624215374E-05,5.8869372669493E-05,0.00174954381914124,0.000308655114680112, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 45.0 mm, 20.0 mm,0.30746732025336,0.371091307213761,17.3299057521505,20.9159704327522,9703.77734375,19.68220383285,0.5633,1450751,4321967,1558445,1000,2.28588771251081E-05,9.77513709580152E-06,1.85722572511086E-05,2.06560500343099E-05,0.00137927229927567,0.000205506345513299, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 50.0 mm, 20.0 mm,0.309853609800838,0.397106233961485,17.4644051614571,22.3822603406216,4923.8671875,17.04437052445,0.5271,1285289,3821022,1371090,1000,0.0011637820076718,0.000359402618622297,0.000788647441991023,0.00102325997843544,0.00746828710494698,0.0054152461921886, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 55.0 mm, 20.0 mm,0.319713119889924,0.412366746184124,18.02012074276,23.242394804115,4923.8671875,14.4487068079166,0.472633333333333,1093673,3251295,1168942,1000,0.00141844239278358,0.000432645249934028,0.00105295330009005,0.00143219083662314,0.0205535090014224,0.0110118037872327, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 60.0 mm, 20.0 mm,0.315952126563821,0.372919336268392,17.8081383446888,21.019004378613,4923.8671875,18.2529703640833,0.480833333333333,1341562,3998239,1437091,1000,3.28108117340935E-05,1.61951730342236E-05,3.05659665992175E-05,2.45504160974134E-05,0.00162229188290162,0.00023362408448047, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 65.0 mm, 20.0 mm,0.325414194911216,0.385048031104378,18.3414527552923,21.70261894367,4923.9921875,16.0128448878,0.441883333333333,1209342,3604489,1296739,1000,0.000703038955266835,0.000224915870073405,0.000596282459794759,0.000759436758425064,0.00560171382072483,0.00354356834390721, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 70.0 mm, 20.0 mm,0.324356613994652,0.39912824565868,18.2818438915138,22.4962278091423,4923.9921875,14.7349816044667,0.431266666666667,1127641,3359705,1206989,1000,0.00107595896609574,0.000282203045610715,0.000864804575605336,0.000920896346351081,0.0155018216937853,0.0167478955560395, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 75.0 mm, 20.0 mm,0.332180411676412,0.368281683084864,18.7228197855928,20.7576104440789,4923.9921875,13.2628065358167,0.38035,1015391,3026626,1090261,1000,0.0010621194735301,0.000233997136542637,0.00081212914575299,0.000717787239217127,0.0567976501053167,0.0110691379008848, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 80.0 mm, 20.0 mm,0.309936873161565,0.375115787514641,17.4690981681572,21.1428038544575,4924.1171875,12.9988584920667,0.369066666666667,992327,2959313,1065308,1000,3.1190212307399E-05,9.42790047175225E-06,3.01787044568721E-05,1.80146750824594E-05,0.00309407603747513,0.000538113600061852, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 85.0 mm, 20.0 mm,0.308631204318346,0.383334006100628,17.3955062235633,21.606010654544,4924.1171875,12.49738729835,0.363583333333333,965601,2880149,1035182,1000,1.8080850454987E-05,4.25769782247331E-06,1.56044504174065E-05,1.10238333045358E-05,0.00100201825987211,0.000168265614127309, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 90.0 mm, 20.0 mm,0.307729407809361,0.369990167454484,17.3446778997745,20.8539064441875,4924.1171875,11.9598603421,0.3524,916775,2731339,980042,1000,2.28731540322415E-05,9.69276166932296E-05,0.000203101344040118,0.00010013344115753,0.000528653298939036,0.000290314924041971, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 95.0 mm, 20.0 mm,0.312369661013332,0.405038655813099,17.6062183803194,22.8293586630108,4924.1171875,11.7427935991333,0.3433,905455,2693217,962671,1000,0.000456021180567902,0.00155733465635683,0.00471176237778291,0.00285661858422834,0.00199632322619085,0.00520960622069223, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 100.0 mm, 20.0 mm,0.31409452252588,0.365735199673135,17.7034374520027,20.614081962781,4924.1171875,10.9140590940333,0.332133333333333,838762,2493429,891560,1000,0.000767854012887577,0.000555602441259397,0.00534307524544404,0.00372732120308979,0.00975037442811543,0.00158914047782642, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 20.0 mm, 20.0 mm,0.31935840901913,0.395342017820479,18.0001280295342,22.282823107992,7818.57421875,75.3134102705667,1.91798333333333,5336075,15936419,5725589,1000,0.000102701864990367,2.42495469953497E-05,2.99780336250265E-05,2.75753945843765E-05,0.0114585116393603,0.00340608011368572, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 25.0 mm, 20.0 mm,0.322643492506702,0.376465218523573,18.1852865276167,21.2188623838145,6463.9765625,47.5855705219168,1.29878333333333,3474527,10361376,3719621,1000,0.000422990408460138,2.21474300186854E-05,4.33101111238195E-05,5.05922727452216E-05,0.00391825129385733,0.00452213085827267, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 30.0 mm, 20.0 mm,0.322372618071302,0.370356971506764,18.1700191215318,20.874580770325,6410.96875,38.0211661320834,0.98935,2783267,8300999,2986603,1000,0.00109699892310199,0.000144934740013522,0.000373996091491096,0.000521790109192664,0.0191692159771855,0.0155779160140976, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 35.0 mm, 20.0 mm,0.32064650382217,0.326530547866338,18.0727294413464,18.4043742114082,6268.5859375,29.6318495044,0.785733333333333,2187951,6520144,2341612,1000,0.00204900264420643,0.000130460558566208,0.000851552678213161,0.000610734780523444,0.0341964286344314,0.017746677588494, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 100.0 mm, 150.0 mm, 3.0 mm, 40.0 mm, 20.0 mm,0.323089078883342,0.400111422503741,18.2104012939771,22.5516430059462,6289.34375,23.1655381667666,0.654766666666667,1745570,5200516,1870168,1000,5.06335160942456E-05,3.53702908241775E-05,4.70169284052339E-05,4.32959867571286E-05,0.00168160553482532,0.000348700342487485, N/A , N/A
