Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 50.0 mm, 20.0 mm,0.315135605235822,0.399120024781396,17.7621164206444,22.495764452489,16476.0234375,14.0451589431167,0.470233333333333,1077888,3199579,1147604,1000,0.00195394068246058,0.000447315341302515,0.00103377308056029,0.00132825271031853,0.00757959515973588,0.0110906858371342, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 55.0 mm, 20.0 mm,0.317406601250326,0.363912084974096,17.8901174936118,20.5113250067452,16476.0234375,11.74355372985,0.4188,907268,2692666,967981,1000,0.000312125970428422,7.07396091889313E-05,0.000168171114724962,0.000221428553087393,0.0075228538063289,0.00147268592577374, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 60.0 mm, 20.0 mm,0.319436411798991,0.360714641670942,18.0045245319732,20.3311062080584,16476.0234375,10.2486632771667,0.375183333333333,804472,2388542,860101,1000,4.70478426834112E-05,2.00325923413111E-05,3.87200319879981E-05,2.97424432046118E-05,0.0025595500887783,0.000194300895786569, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 65.0 mm, 20.0 mm,0.329208800953847,0.392548458641444,18.5553296805901,22.1253685946283,16476.0234375,9.35081015299999,0.346883333333333,722416,2144900,774013,1000,0.00199554839867965,0.0004176737408873,0.00104724140949182,0.00103847091974731,0.0156459424944307,0.00496246917206464, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 70.0 mm, 20.0 mm,0.318486509980072,0.371568515000628,17.9509848290152,20.9428674895314,16476.0234375,9.01147207439999,0.332366666666667,702678,2086532,749975,1000,0.00093725580479778,0.000137536801851967,0.000448215344028544,0.000394602886214422,0.0067442639573331,0.0104508546774066, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 75.0 mm, 20.0 mm,0.333047053237058,0.369223514138823,18.7716666567156,20.8106952512255,16476.0234375,7.97972040053332,0.318533333333333,634713,1885872,680207,1000,0.00174434946013324,0.00025845834912319,0.000771084660285298,0.000659292111290172,0.0351205455059038,0.0144405711952564, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 80.0 mm, 20.0 mm,0.310654954852201,0.376995297883077,17.5095716988427,21.2487394625681,16476.0234375,7.86875593456668,0.288566666666667,618497,1838919,662723,1000,3.26776891676161E-05,9.6581038820963E-06,2.62961007723041E-05,1.37767437433692E-05,0.00369563945315065,0.000250646196170824, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 85.0 mm, 20.0 mm,0.309048526298941,0.369490857630293,17.419027912262,20.8257636412801,16476.0234375,7.74032508305,0.2851,606909,1805080,649430,1000,2.2019371437583E-05,4.92238782020026E-06,1.54356716550019E-05,7.37563031140545E-06,0.00180031165797659,6.67178531864549E-05, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 90.0 mm, 20.0 mm,0.311296614333227,0.359724654305652,17.5457378134138,20.2753071471301,16476.0234375,7.91803479176666,0.28215,620875,1847191,665609,1000,2.5270877886529E-05,7.23447509976361E-06,2.20087300848518E-05,1.09952373531725E-05,0.000771501370399966,0.000163005795553989, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 95.0 mm, 20.0 mm,0.313095044941276,0.3990111308365,17.6471034899793,22.4896268187383,16476.0234375,8.02124902393335,0.287883333333333,633753,1880119,672228,1000,0.000904129356111325,0.000130619366508053,0.000964172556251135,0.000535582678039114,0.00268501987051678,0.00719170355022232, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 15.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 100.0 mm, 20.0 mm,0.311915853930213,0.35835428868461,17.5806402669328,20.1980686717075,16476.0234375,7.63018500541665,0.261566666666667,592822,1757728,628358,1000,0.000626773752797067,7.75907815243705E-05,0.00056544050309819,0.00032119435430372,0.00868579132745318,0.00272419480817422, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 20.0 mm, 20.0 mm,0.323962539027923,0.397045947729224,18.2596324837223,22.3788624031681,16476.1484375,75.9793311396166,2.01358333333333,5325352,15904316,5715135,1000,0.000109942011179361,2.85977534592776E-05,3.68705404940349E-05,3.11424642914652E-05,0.00720898101965431,0.00331140626767478, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 25.0 mm, 20.0 mm,0.317950282885295,0.370242792835522,17.9207612429554,20.8681452713916,16476.1484375,48.4364479572834,1.30903333333333,3479945,10377692,3725727,1000,0.00136122952852735,5.81740970595003E-05,0.00010780857054683,0.000110287750860992,0.0114759511542368,0.0158062209542171, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 30.0 mm, 20.0 mm,0.319542437437326,0.376861287439221,18.0105004981934,21.2411861773607,16476.1484375,32.7636421948667,0.9253,2401302,7155263,2576769,1000,8.9526158132657E-05,1.12356754030505E-05,2.60875785769618E-05,2.0226234115921E-05,0.00441706337673662,0.000902210946474327, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 35.0 mm, 20.0 mm,0.320575816672836,0.318159548563142,18.0687452727693,17.9325561695553,16476.1484375,25.2938618785167,0.746366666666667,1892724,5635716,2024756,1000,0.00343812630706838,0.000151158813641812,0.000955136542871582,0.000663001925223794,0.0199105058495309,0.0225433675120093, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 40.0 mm, 20.0 mm,0.321281388068876,0.391317088520383,18.1085136806271,22.055964379161,16476.1484375,19.6047700722,0.586416666666667,1489808,4432882,1593162,1000,6.64189508629943E-05,4.25778931100778E-05,6.22024094244649E-05,5.97543608317782E-05,0.00145726687474738,0.000190235497939299, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 45.0 mm, 20.0 mm,0.328298877896088,0.380054622628996,18.5040433168241,21.4211734287806,16476.1484375,14.6218413331334,0.49345,1139535,3390375,1225805,1000,3.85087113550483E-05,2.19452469048299E-05,3.51178055179601E-05,3.14305219101259E-05,0.00409893197871685,0.000454222306531792, N/A , N/A
4.0 m, 9.0 m, 2.0 m, 3.0 m, 20.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 50.0 mm, 20.0 mm,0.325965524183621,0.383886713424172,18.3725275515383,21.6371631224474,16476.1484375,13.2165090839667,0.4338,1033050,3065961,1100729,1000,0.000954029042090233,0.00011812587426699,0.000232636242983538,0.000315179039838603,0.00552069535201771,0.0053612717402845, N/A , N/A
