Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
1.5 m, 3.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.292185429337792,0.343341456980235,16.4685663126836,19.3518943261044,4232.1953125,25.5605428784501,0.764266666666667,1734204,5175075,1819283,1000,1.00954210275324E-05,1.91529365856542E-05,1.60683843564763E-05,1.23184296183257E-05,6.22763561424584E-05,3.27616908139236E-05, N/A , N/A
1.5 m, 3.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.293037132588625,0.355622010238413,16.5165712097685,20.0440681492383,4163.5078125,25.6952195694167,0.7705,1739012,5189346,1824514,1000,1.24725676097191E-06,9.95929905292813E-07,1.10782969831629E-06,8.35004594302685E-07,7.52991690270111E-07,4.9526814217975E-07, N/A , N/A
1.5 m, 4.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.292768334700948,0.338433633328147,16.5014208449883,19.075272663455,4220.66796875,25.8240570061167,0.77995,1749381,5220256,1835966,1000,2.39351901089698E-06,3.12015969144014E-06,2.79577233628617E-06,2.09056600006073E-06,3.33839586903009E-06,1.82177670609923E-06, N/A , N/A
1.5 m, 4.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.293586790017077,0.350132796252954,16.5475517751931,19.7346773465247,4197.59765625,25.7141346408167,0.922533333333333,1754354,5234900,1841367,1000,1.504176828175E-06,2.15026979691578E-06,1.48540625297851E-06,1.3808860355516E-06,3.24607388245141E-06,1.24568915776983E-06, N/A , N/A
1.5 m, 5.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.293119696774523,0.342422601333498,16.5212248085931,19.3001044911891,4274.1640625,26.0315661336,0.94445,1755266,5237840,1842620,1000,1.2460506552159E-06,1.22881049661549E-06,1.14788591712637E-06,9.01094743898878E-07,5.56377090150528E-07,3.74724320861069E-07, N/A , N/A
1.5 m, 5.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.290670882982781,0.352593519298711,16.3832013198513,19.8733720813992,4273.1796875,25.7980226284666,0.906333333333333,1763001,5260423,1850738,1000,1.26081245523887E-06,2.07376328949841E-06,1.27260357458512E-06,9.70876278006849E-07,2.64999709152174E-06,6.5497059549908E-07, N/A , N/A
1.5 m, 6.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.292804621739988,0.353768988722771,16.5034661061435,19.9396255431222,4202.3828125,26.4880133142499,0.932966666666667,1769388,5279656,1857919,1000,6.66285889283406E-06,0.0000133864954861,1.4708132785316E-05,1.17007482794971E-05,3.99416290219463E-05,9.70221013530353E-06, N/A , N/A
1.5 m, 6.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.292702020835669,0.351555258172088,16.497683169601,19.8148521468069,4260.83984375,26.34958803775,0.989566666666667,1772383,5288216,1861080,1000,1.37948263948895E-06,1.97025153950582E-06,1.25012282318343E-06,9.34408760894463E-07,3.66196145241536E-06,3.99490066253464E-07, N/A , N/A
1.5 m, 7.0 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.292257091976597,0.351869199856329,16.472605463171,19.8325469697724,4204.703125,26.1409258941167,1.04433333333333,1781713,5316069,1871359,1000,2.43766099263589E-06,3.96140893844634E-06,2.73399750803911E-06,2.27549018601529E-06,1.83175750703335E-06,1.22560941592642E-06, N/A , N/A
1.5 m, 7.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm,0.292272625044138,0.356589051831896,16.4734809597808,20.0985739082882,4286.15234375,26.0446162030666,1.03431666666667,1788044,5334611,1877897,1000,1.46506348616577E-06,2.6725749901245E-06,1.4059472236263E-06,1.11053914281296E-06,1.35110315995434E-06,1.20876357723586E-06, N/A , N/A
