Front Offset, Back Offset, Side Offset, Top Offset, Ahmed Target Size, Mesh Base, Mesh Max Tet, Mesh Min, Mesh Target, Prism Layer Thickness, cd*A [], cl*A [], Drag [N], Lift [N], Maximum Memory [MiB], Total Solver Elapsed Time [min], Total Meshing Time [min], Cell Count, Face Count, Vertex Count, Iteration, Continuity, X-momentum, Y-momentum, Z-momentum, Tdr, Tke, Error, Comment
4.0 m, 3.5 m, 1.5 m, 2.5 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.28585938215173123, 0.3515189222567448, 16.11200873958037, 19.812804130816755, 4134.1875, 23.64602574438334, 0.5983, 1745133, 5206935, 1831395, 1000, 9.995168414197476E-6, 3.0138729150880443E-5, 5.6645794775507706E-5, 4.546324018724066E-5, 1.5258262711525915E-4, 7.88445159537957E-5, N/A , N/A
4.0 m, 3.5 m, 1.75 m, 2.5 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2864107304215717, 0.35871445963623855, 16.143084606586573, 20.21836913369234, 4134.83984375, 23.392334910466666, 0.6026333333333334, 1744591, 5205442, 1830772, 1000, 2.8699023615504217E-6, 3.220884402620064E-6, 1.0076885399453087E-5, 7.1880903093699935E-6, 8.707806979730092E-6, 2.7915407914146334E-6, N/A , N/A
4.0 m, 3.5 m, 2.0 m, 2.5 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.28549976398885196, 0.3603268573052099, 16.09173943465286, 20.309249359972114, 4163.9453125, 23.483516991416664, 0.6356666666666667, 1747447, 5213665, 1833521, 1000, 7.302977926636428E-6, 1.388693745337678E-5, 4.1948489274173665E-5, 3.347800179783719E-5, 7.106012263424659E-5, 1.423073983891249E-5, N/A , N/A
4.0 m, 3.5 m, 1.0 m, 2.75 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2887778448760691, 0.357949963154309, 16.276503242320576, 20.175279507228062, 4135.0078125, 23.216434933016608, 0.6096333333333334, 1729371, 5158961, 1814907, 1000, 1.0485289599443356E-5, 1.7980878619067317E-5, 5.695331360314138E-5, 2.850728025820067E-5, 1.2866198499552372E-4, 1.8975377175422206E-5, N/A , N/A
4.0 m, 3.5 m, 1.25 m, 2.75 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.28693701036712654, 0.359328248216522, 16.17274753742487, 20.252964349337674, 4189.25, 23.457797285016696, 0.6061166666666666, 1738959, 5188765, 1825173, 1000, 9.171770602662211E-6, 2.0248736935189182E-5, 4.269736840603329E-5, 2.72011296925376E-5, 8.921085978191984E-5, 3.36397183489575E-5, N/A , N/A
4.0 m, 3.5 m, 1.5 m, 2.75 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2857585262313219, 0.35344023447315326, 16.106324156276365, 19.92109583350365, 4161.6796875, 23.42463721061673, 0.6141666666666666, 1744039, 5203622, 1830242, 1000, 1.1355177335763613E-5, 3.656331411024975E-5, 6.4890227839907E-5, 4.735319658377244E-5, 2.122131501557248E-4, 9.530671894887202E-5, N/A , N/A
4.0 m, 3.5 m, 1.75 m, 2.75 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2860158412754285, 0.3585719899674989, 16.12082730886931, 20.210339057748776, 4155.74609375, 23.387217904566697, 0.6088333333333333, 1746245, 5210213, 1832555, 1000, 2.8976257118197015E-6, 3.1323816346921296E-6, 1.0051083836312701E-5, 7.691360118118959E-6, 8.639141404035851E-6, 2.2484569141184355E-6, N/A , N/A
4.0 m, 3.5 m, 2.0 m, 2.75 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.28542956404734776, 0.36005115098988266, 16.087782726769007, 20.29370961267163, 4194.5859375, 23.244814770466654, 0.6039333333333333, 1750417, 5222338, 1836592, 1000, 5.733405317422673E-6, 1.3987901711802235E-5, 3.591753062749664E-5, 2.6034928211080702E-5, 4.515032409267505E-5, 9.875420466658548E-6, N/A , N/A
4.0 m, 3.5 m, 1.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2880607083571548, 0.36193381825870774, 16.236082984733628, 20.399823154444174, 4179.56640625, 23.23945227128335, 0.6293, 1730690, 5162770, 1816380, 1000, 8.352754348997091E-6, 2.520050947094689E-5, 4.711451931018616E-5, 2.5093190149278503E-5, 1.461208437974093E-4, 2.410860402548465E-5, N/A , N/A
4.0 m, 3.5 m, 1.25 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2865163935654185, 0.35877671308505454, 16.149040141382375, 20.221877950173514, 4202.58984375, 23.19524357714997, 0.58695, 1740183, 5192211, 1826468, 1000, 7.491948333557009E-6, 2.0137970575046006E-5, 3.970020324489271E-5, 2.6409227692461657E-5, 1.3906649896371263E-4, 4.4769408280213136E-5, N/A , N/A
4.0 m, 3.5 m, 1.5 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2855020955321984, 0.3527676613384789, 16.091870848379752, 19.88318732008593, 4164.91796875, 23.60040607493332, 0.6255333333333334, 1745359, 5207312, 1831608, 1000, 1.1697287780532936E-5, 3.2645055462817996E-5, 6.26409378038235E-5, 4.723307986072261E-5, 2.086910816232011E-4, 1.0123755203211436E-4, N/A , N/A
4.0 m, 3.5 m, 1.75 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.2854086564668749, 0.35667774772862404, 16.086604304298607, 20.10357311122674, 4138.75390625, 23.22474815953328, 0.6015333333333334, 1747796, 5214836, 1834340, 1000, 6.36378243750531E-6, 1.5385460178181676E-5, 4.175202486849952E-5, 2.8373402617313465E-5, 8.310437835139352E-5, 1.1854056215281184E-5, N/A , N/A
4.0 m, 3.5 m, 2.0 m, 3.0 m, 5.0 mm, 300.0 mm, 350.0 mm, 3.0 mm, 125.0 mm, 20.0 mm, 0.28512815812133774, 0.3588578583813102, 16.0707944618484, 20.22645157554346, 4194.83203125, 23.332931855716627, 0.63645, 1752373, 5227946, 1838637, 1000, 8.250539438357072E-6, 2.0096203155817054E-5, 5.2209651172338504E-5, 4.17703508362408E-5, 7.077573164359445E-5, 2.196780253294489E-5, N/A , N/A
